CA
Present Files
20210615,ORDER,06-15-2021 07:00:56,18416
20210615,CANCEL_ORD,06-15-2021 07:00:50,2
20210615,INVOICE,06-15-2021 07:00:49,91
BR
Present Files
20210615,ORDER,06-14-2021 11:15:02,46
20210615,CANCEL_ORD,06-14-2021 11:15:03,1
20210615,INVOICE,06-14-2021 11:15:04,117
MX
Present Files
20210615,ORDER,,,False
20210615,CANCEL_ORD,,,False
20210615,INVOICE,,,False
CC
Present Files
20210615,ORDER,,,False
20210615,CANCEL_ORD,,,False
20210615,INVOICE,,,False
