CA
Present Files
20210509,ORDER,05-09-2021 07:01:05,18390
20210509,CANCEL_ORD,05-09-2021 07:00:59,1
20210509,INVOICE,05-09-2021 07:00:58,1
BR
Present Files
20210509,ORDER,,,False
20210509,CANCEL_ORD,,,False
20210509,INVOICE,,,False
MX
Present Files
20210509,ORDER,05-09-2021 11:00:09,2563
20210509,CANCEL_ORD,05-09-2021 11:00:13,1
20210509,INVOICE,05-09-2021 11:00:16,1
CC
Present Files
20210509,ORDER,,,False
20210509,CANCEL_ORD,,,False
20210509,INVOICE,,,False
