CA
Present Files
20190912,ORDER,09-12-2019 03:00:21,19831
20190912,CANCEL_ORD,09-12-2019 03:00:00,2
20190912,INVOICE,09-12-2019 03:00:01,235
BR
Present Files
20190912,ORDER,09-11-2019 11:15:02,18
20190912,CANCEL_ORD,09-11-2019 11:15:03,11
20190912,INVOICE,09-11-2019 11:15:04,69
MX
Present Files
20190912,ORDER,09-12-2019 11:00:04,866
20190912,CANCEL_ORD,09-12-2019 11:00:01,3
20190912,INVOICE,09-12-2019 11:00:05,84
CH
Present Files
20190912,ORDER,,,False
20190912,CANCEL_ORD,09-11-2019 01:00:02,5087
20190912,INVOICE,09-11-2019 01:00:03,28
