CA
Present Files
20190616,ORDER,06-16-2019 10:39:08,20476
20190616,CANCEL_ORD,06-17-2019 02:00:20,1
20190616,INVOICE,06-16-2019 10:38:53,1
BR
Present Files
20190616,ORDER,06-15-2019 10:15:07,1
20190616,CANCEL_ORD,06-15-2019 10:15:08,1
20190616,INVOICE,06-15-2019 10:15:08,1
MX
Present Files
20190616,ORDER,,,False
20190616,CANCEL_ORD,,,False
20190616,INVOICE,,,False
CH
Present Files
20190616,ORDER,,,False
20190616,CANCEL_ORD,,,False
20190616,INVOICE,,,False
