CA
Present Files
20191012,ORDER,10-12-2019 03:00:28,18828
20191012,CANCEL_ORD,10-12-2019 03:00:03,1
20191012,INVOICE,10-12-2019 03:00:03,164
BR
Present Files
20191012,ORDER,10-11-2019 11:15:03,89
20191012,CANCEL_ORD,10-11-2019 11:15:03,3
20191012,INVOICE,10-11-2019 11:15:04,116
MX
Present Files
20191012,ORDER,10-12-2019 11:00:04,889
20191012,CANCEL_ORD,10-12-2019 11:00:04,1
20191012,INVOICE,10-12-2019 11:00:05,1
CH
Present Files
20191012,ORDER,,,False
20191012,CANCEL_ORD,10-11-2019 01:15:02,5219
20191012,INVOICE,10-11-2019 01:15:03,78
