CA
Present Files
20210731,ORDER,07-31-2021 07:00:16,18715
20210731,CANCEL_ORD,07-31-2021 07:00:12,1
20210731,INVOICE,07-31-2021 07:00:12,187
BR
Present Files
20210731,ORDER,07-30-2021 11:15:03,52
20210731,CANCEL_ORD,07-30-2021 11:15:04,1
20210731,INVOICE,07-30-2021 11:15:05,28
MX
Present Files
20210731,ORDER,,,False
20210731,CANCEL_ORD,,,False
20210731,INVOICE,,,False
CC
Present Files
20210731,ORDER,,,False
20210731,CANCEL_ORD,,,False
20210731,INVOICE,,,False
