CA
Present Files
20191122,ORDER,11-22-2019 03:00:07,18807
20191122,CANCEL_ORD,11-22-2019 03:00:00,3
20191122,INVOICE,11-22-2019 03:00:00,147
BR
Present Files
20191122,ORDER,11-21-2019 11:00:05,1
20191122,CANCEL_ORD,11-21-2019 11:00:06,1
20191122,INVOICE,11-21-2019 11:00:06,64
MX
Present Files
20191122,ORDER,11-22-2019 11:00:05,894
20191122,CANCEL_ORD,11-22-2019 11:00:06,8
20191122,INVOICE,11-22-2019 11:00:06,374
CH
Present Files
20191122,ORDER,,,False
20191122,CANCEL_ORD,11-21-2019 01:00:02,5295
20191122,INVOICE,11-21-2019 01:00:02,312
