CA
Present Files
20210517,ORDER,05-17-2021 07:00:36,18323
20210517,CANCEL_ORD,05-17-2021 07:00:30,1
20210517,INVOICE,05-17-2021 07:00:29,1
BR
Present Files
20210517,ORDER,,,False
20210517,CANCEL_ORD,,,False
20210517,INVOICE,,,False
MX
Present Files
20210517,ORDER,05-17-2021 11:00:04,2226
20210517,CANCEL_ORD,05-17-2021 11:00:06,2
20210517,INVOICE,05-17-2021 11:00:08,62
CC
Present Files
20210517,ORDER,,,False
20210517,CANCEL_ORD,,,False
20210517,INVOICE,,,False
