CA
Present Files
20190828,ORDER,08-28-2019 03:00:26,19602
20190828,CANCEL_ORD,08-28-2019 03:00:02,1
20190828,INVOICE,08-28-2019 03:00:03,149
BR
Present Files
20190828,ORDER,08-27-2019 11:15:03,14
20190828,CANCEL_ORD,08-27-2019 11:15:04,4
20190828,INVOICE,08-27-2019 11:15:05,1
MX
Present Files
20190828,ORDER,08-28-2019 11:00:02,641
20190828,CANCEL_ORD,08-28-2019 11:00:03,3
20190828,INVOICE,08-28-2019 11:00:03,138
CH
Present Files
20190828,ORDER,,,False
20190828,CANCEL_ORD,08-27-2019 01:00:02,5072
20190828,INVOICE,08-27-2019 01:00:02,7
