CA
Present Files
20200529,ORDER,05-29-2020 03:00:22,16849
20200529,CANCEL_ORD,05-29-2020 03:00:04,1
20200529,INVOICE,05-29-2020 03:00:04,158
BR
Present Files
20200529,ORDER,,,False
20200529,CANCEL_ORD,,,False
20200529,INVOICE,,,False
MX
Present Files
20200529,ORDER,05-29-2020 11:00:02,1163
20200529,CANCEL_ORD,05-29-2020 11:00:03,26
20200529,INVOICE,05-29-2020 11:00:04,625
CH
Present Files
20200529,ORDER,,,False
20200529,CANCEL_ORD,,,False
20200529,INVOICE,,,False
