CA
Present Files
20210612,ORDER,06-12-2021 07:00:53,18475
20210612,CANCEL_ORD,06-12-2021 07:00:47,2
20210612,INVOICE,06-12-2021 07:00:47,256
BR
Present Files
20210612,ORDER,06-11-2021 11:15:03,24
20210612,CANCEL_ORD,06-11-2021 11:15:03,1
20210612,INVOICE,06-11-2021 11:15:04,156
MX
Present Files
20210612,ORDER,,,False
20210612,CANCEL_ORD,,,False
20210612,INVOICE,,,False
CC
Present Files
20210612,ORDER,,,False
20210612,CANCEL_ORD,,,False
20210612,INVOICE,,,False
