CA
Present Files
20191030,ORDER,10-30-2019 03:00:19,18924
20191030,CANCEL_ORD,10-30-2019 03:00:01,1
20191030,INVOICE,10-30-2019 03:00:02,91
BR
Present Files
20191030,ORDER,10-29-2019 11:15:07,1
20191030,CANCEL_ORD,10-29-2019 11:15:07,2
20191030,INVOICE,10-29-2019 11:15:08,1
MX
Present Files
20191030,ORDER,10-30-2019 11:15:05,833
20191030,CANCEL_ORD,10-30-2019 11:15:06,5
20191030,INVOICE,10-30-2019 11:15:06,92
CH
Present Files
20191030,ORDER,,,False
20191030,CANCEL_ORD,10-29-2019 01:00:00,5254
20191030,INVOICE,10-29-2019 01:00:01,12
