CA
Present Files
20200511,ORDER,05-11-2020 03:00:36,16898
20200511,CANCEL_ORD,05-11-2020 03:00:01,1
20200511,INVOICE,05-11-2020 03:00:02,1
BR
Present Files
20200511,ORDER,05-11-2020 01:14:59,1
20200511,CANCEL_ORD,05-11-2020 01:15:00,1
20200511,INVOICE,05-11-2020 01:15:01,1
MX
Present Files
20200511,ORDER,,,False
20200511,CANCEL_ORD,,,False
20200511,INVOICE,,,False
CH
Present Files
20200511,ORDER,,,False
20200511,CANCEL_ORD,,,False
20200511,INVOICE,,,False
