CA
Present Files
20190527,ORDER,,,False
20190527,CANCEL_ORD,05-28-2019 03:00:22,1
20190527,INVOICE,,,False
BR
Present Files
20190527,ORDER,05-26-2019 11:15:04,1
20190527,CANCEL_ORD,05-26-2019 11:15:05,1
20190527,INVOICE,05-26-2019 11:15:06,1
MX
Present Files
20190527,ORDER,05-27-2019 11:00:03,802
20190527,CANCEL_ORD,05-27-2019 11:00:03,6
20190527,INVOICE,05-27-2019 11:00:04,5
CH
Present Files
20190527,ORDER,,,False
20190527,CANCEL_ORD,,,False
20190527,INVOICE,,,False
