CA
Present Files
20210510,ORDER,05-10-2021 07:00:31,18390
20210510,CANCEL_ORD,05-10-2021 07:00:25,1
20210510,INVOICE,05-10-2021 07:00:24,1
BR
Present Files
20210510,ORDER,,,False
20210510,CANCEL_ORD,,,False
20210510,INVOICE,,,False
MX
Present Files
20210510,ORDER,05-10-2021 11:00:07,2444
20210510,CANCEL_ORD,05-10-2021 11:00:11,1
20210510,INVOICE,05-10-2021 11:00:13,146
CC
Present Files
20210510,ORDER,,,False
20210510,CANCEL_ORD,,,False
20210510,INVOICE,,,False
