CA
Present Files
20191220,ORDER,12-20-2019 03:00:13,18521
20191220,CANCEL_ORD,12-20-2019 02:59:59,2
20191220,INVOICE,12-20-2019 03:00:00,156
BR
Present Files
20191220,ORDER,12-19-2019 11:00:02,1
20191220,CANCEL_ORD,12-19-2019 11:00:03,1
20191220,INVOICE,12-19-2019 11:00:03,54
MX
Present Files
20191220,ORDER,12-20-2019 11:00:04,690
20191220,CANCEL_ORD,12-20-2019 11:00:05,5
20191220,INVOICE,12-20-2019 11:00:05,115
CH
Present Files
20191220,ORDER,,,False
20191220,CANCEL_ORD,12-19-2019 01:00:01,5332
20191220,INVOICE,12-19-2019 01:00:02,171
