CA
Present Files
20200324,ORDER,03-24-2020 03:00:15,17574
20200324,CANCEL_ORD,03-24-2020 03:00:00,1
20200324,INVOICE,03-24-2020 03:00:01,106
BR
Present Files
20200324,ORDER,03-23-2020 11:15:05,1
20200324,CANCEL_ORD,03-23-2020 11:15:05,1
20200324,INVOICE,03-23-2020 11:15:06,131
MX
Present Files
20200324,ORDER,03-24-2020 11:15:05,1394
20200324,CANCEL_ORD,03-24-2020 11:15:04,8
20200324,INVOICE,03-24-2020 11:15:06,76
CH
Present Files
20200324,ORDER,03-23-2020 01:30:22,98490
20200324,CANCEL_ORD,03-23-2020 01:00:18,5436
20200324,INVOICE,03-23-2020 01:30:08,126275
