CA
Present Files
20191119,ORDER,11-19-2019 03:00:14,18758
20191119,CANCEL_ORD,11-19-2019 03:00:00,1
20191119,INVOICE,11-19-2019 03:00:00,146
BR
Present Files
20191119,ORDER,11-18-2019 11:00:04,1
20191119,CANCEL_ORD,11-18-2019 11:00:05,1
20191119,INVOICE,11-18-2019 11:00:06,24
MX
Present Files
20191119,ORDER,11-19-2019 11:00:04,931
20191119,CANCEL_ORD,11-19-2019 11:00:05,2
20191119,INVOICE,11-19-2019 11:00:05,63
CH
Present Files
20191119,ORDER,,,False
20191119,CANCEL_ORD,11-18-2019 01:00:02,5285
20191119,INVOICE,11-18-2019 01:00:02,49
