CA
Present Files
20190630,ORDER,06-30-2019 10:46:09,20853
20190630,CANCEL_ORD,07-01-2019 02:00:01,1
20190630,INVOICE,06-30-2019 10:45:53,1
BR
Present Files
20190630,ORDER,06-29-2019 10:15:02,1
20190630,CANCEL_ORD,06-29-2019 10:15:04,1
20190630,INVOICE,06-29-2019 10:15:05,1
MX
Present Files
20190630,ORDER,06-30-2019 10:00:03,795
20190630,CANCEL_ORD,06-30-2019 10:00:02,1
20190630,INVOICE,06-30-2019 10:00:04,1
CH
Present Files
20190630,ORDER,,,False
20190630,CANCEL_ORD,06-29-2019 12:15:02,4948
20190630,INVOICE,06-29-2019 12:15:03,126
