CA
Present Files
20191128,ORDER,11-28-2019 03:00:15,18662
20191128,CANCEL_ORD,11-28-2019 03:00:00,1
20191128,INVOICE,11-28-2019 03:00:01,232
BR
Present Files
20191128,ORDER,11-27-2019 11:00:02,1
20191128,CANCEL_ORD,11-27-2019 11:00:03,1
20191128,INVOICE,11-27-2019 11:00:05,2
MX
Present Files
20191128,ORDER,11-28-2019 11:00:02,765
20191128,CANCEL_ORD,11-28-2019 11:00:03,3
20191128,INVOICE,11-28-2019 11:00:04,68
CH
Present Files
20191128,ORDER,,,False
20191128,CANCEL_ORD,11-27-2019 01:00:01,5298
20191128,INVOICE,11-27-2019 01:00:02,21
