CA
Present Files
20190511,ORDER,05-11-2019 11:39:11,20857
20190511,CANCEL_ORD,05-12-2019 03:00:04,1
20190511,INVOICE,05-11-2019 11:38:49,1
BR
Present Files
20190511,ORDER,05-10-2019 11:15:02,8
20190511,CANCEL_ORD,05-10-2019 11:15:03,3
20190511,INVOICE,05-10-2019 11:15:03,162
MX
Present Files
20190511,ORDER,05-11-2019 11:00:03,930
20190511,CANCEL_ORD,05-11-2019 11:00:06,1
20190511,INVOICE,05-11-2019 11:00:06,1
CH
Present Files
20190511,ORDER,05-10-2019 01:30:02,1566
20190511,CANCEL_ORD,05-10-2019 01:30:03,8328
20190511,INVOICE,,,False
