CA
Present Files
20190522,ORDER,05-22-2019 11:40:04,20602
20190522,CANCEL_ORD,05-23-2019 03:00:00,1
20190522,INVOICE,05-22-2019 11:39:48,1
BR
Present Files
20190522,ORDER,05-21-2019 11:15:02,197
20190522,CANCEL_ORD,05-21-2019 11:15:03,189
20190522,INVOICE,05-21-2019 11:15:03,54
MX
Present Files
20190522,ORDER,05-22-2019 11:00:05,738
20190522,CANCEL_ORD,05-22-2019 11:00:06,2
20190522,INVOICE,05-22-2019 11:00:07,40
CH
Present Files
20190522,ORDER,05-21-2019 01:30:01,1571
20190522,CANCEL_ORD,05-21-2019 01:30:02,8379
20190522,INVOICE,05-21-2019 01:30:03,182
