CA
Present Files
20190617,ORDER,06-17-2019 10:40:07,20506
20190617,CANCEL_ORD,06-18-2019 02:00:07,1
20190617,INVOICE,06-17-2019 10:39:52,1
BR
Present Files
20190617,ORDER,06-16-2019 10:15:03,1
20190617,CANCEL_ORD,06-16-2019 10:15:04,1
20190617,INVOICE,06-16-2019 10:15:05,1
MX
Present Files
20190617,ORDER,,,False
20190617,CANCEL_ORD,,,False
20190617,INVOICE,,,False
CH
Present Files
20190617,ORDER,,,False
20190617,CANCEL_ORD,,,False
20190617,INVOICE,,,False
