CA
Present Files
20191026,ORDER,10-26-2019 04:50:11,12604
20191026,CANCEL_ORD,10-27-2019 03:00:02,2
20191026,INVOICE,10-26-2019 04:50:01,194
BR
Present Files
20191026,ORDER,10-25-2019 11:15:03,1
20191026,CANCEL_ORD,10-25-2019 11:15:03,6
20191026,INVOICE,10-25-2019 11:15:04,58
MX
Present Files
20191026,ORDER,10-26-2019 11:00:02,802
20191026,CANCEL_ORD,10-26-2019 11:00:03,1
20191026,INVOICE,10-26-2019 11:00:04,1
CH
Present Files
20191026,ORDER,,,False
20191026,CANCEL_ORD,10-25-2019 01:00:00,5254
20191026,INVOICE,10-25-2019 01:00:01,284
