CA
Present Files
20210726,ORDER,07-26-2021 07:00:32,18677
20210726,CANCEL_ORD,07-26-2021 07:00:21,1
20210726,INVOICE,07-26-2021 07:00:21,1
BR
Present Files
20210726,ORDER,07-25-2021 11:15:03,1
20210726,CANCEL_ORD,07-25-2021 11:15:04,1
20210726,INVOICE,07-25-2021 11:15:05,1
MX
Present Files
20210726,ORDER,,,False
20210726,CANCEL_ORD,,,False
20210726,INVOICE,,,False
CC
Present Files
20210726,ORDER,,,False
20210726,CANCEL_ORD,,,False
20210726,INVOICE,,,False
