CA
Present Files
20190725,ORDER,07-25-2019 03:00:19,20550
20190725,CANCEL_ORD,07-25-2019 03:00:01,1
20190725,INVOICE,07-25-2019 03:00:01,153
BR
Present Files
20190725,ORDER,07-24-2019 11:15:02,70
20190725,CANCEL_ORD,07-24-2019 11:15:03,50
20190725,INVOICE,07-24-2019 11:15:03,41
MX
Present Files
20190725,ORDER,07-25-2019 11:00:08,577
20190725,CANCEL_ORD,07-25-2019 11:00:07,2
20190725,INVOICE,07-25-2019 11:00:09,166
CH
Present Files
20190725,ORDER,,,False
20190725,CANCEL_ORD,07-24-2019 01:00:02,4986
20190725,INVOICE,07-24-2019 01:00:03,586
