CA
Present Files
20190928,ORDER,09-28-2019 03:00:19,19873
20190928,CANCEL_ORD,09-28-2019 03:00:01,2
20190928,INVOICE,09-28-2019 03:00:01,263
BR
Present Files
20190928,ORDER,09-27-2019 11:15:03,200
20190928,CANCEL_ORD,09-27-2019 11:15:03,2
20190928,INVOICE,09-27-2019 11:15:04,180
MX
Present Files
20190928,ORDER,09-28-2019 11:00:03,934
20190928,CANCEL_ORD,09-28-2019 11:00:03,1
20190928,INVOICE,09-28-2019 11:00:04,1
CH
Present Files
20190928,ORDER,,,False
20190928,CANCEL_ORD,09-27-2019 01:00:02,5195
20190928,INVOICE,09-27-2019 01:00:02,176
