CA
Present Files
20200626,ORDER,06-26-2020 03:00:07,16890
20200626,CANCEL_ORD,06-26-2020 03:00:00,1
20200626,INVOICE,06-26-2020 03:00:00,262
BR
Present Files
20200626,ORDER,06-25-2020 11:15:02,17
20200626,CANCEL_ORD,06-25-2020 11:15:02,1
20200626,INVOICE,06-25-2020 11:15:03,31
MX
Present Files
20200626,ORDER,,,False
20200626,CANCEL_ORD,,,False
20200626,INVOICE,,,False
CH
Present Files
20200626,ORDER,,,False
20200626,CANCEL_ORD,,,False
20200626,INVOICE,,,False
