CA
Present Files
20170801,ORDER,08-01-2017 03:00:14,21011
20170801,CANCEL_ORD,08-01-2017 03:00:05,3
20170801,INVOICE,08-01-2017 03:00:06,63
BR
Present Files
20170801,ORDER,,,False
20170801,QUOTE,07-31-2017 11:15:01,21
20170801,CANCEL_ORD,07-31-2017 11:15:01,3
20170801,INVOICE,,,False
MX
Present Files
20170801,ORDER,,,False
20170801,CANCEL_ORD,,,False
20170801,INVOICE,,,False
