CA
Present Files
20190622,ORDER,06-22-2019 10:45:19,20620
20190622,CANCEL_ORD,06-23-2019 02:00:05,2
20190622,INVOICE,06-22-2019 10:45:37,1
BR
Present Files
20190622,ORDER,06-21-2019 10:15:03,1
20190622,CANCEL_ORD,06-21-2019 10:15:04,1
20190622,INVOICE,06-21-2019 10:15:04,7
MX
Present Files
20190622,ORDER,06-22-2019 10:00:04,780
20190622,CANCEL_ORD,06-22-2019 10:00:05,1
20190622,INVOICE,06-22-2019 10:00:05,1
CH
Present Files
20190622,ORDER,,,False
20190622,CANCEL_ORD,06-21-2019 12:15:02,4919
20190622,INVOICE,06-21-2019 12:15:02,45
