CA
Present Files
20200531,ORDER,05-31-2020 03:00:20,16648
20200531,CANCEL_ORD,05-31-2020 03:00:02,1
20200531,INVOICE,05-31-2020 03:00:02,1
BR
Present Files
20200531,ORDER,,,False
20200531,CANCEL_ORD,,,False
20200531,INVOICE,,,False
MX
Present Files
20200531,ORDER,05-31-2020 11:00:03,1160
20200531,CANCEL_ORD,05-31-2020 11:00:04,1
20200531,INVOICE,05-31-2020 11:00:05,1
CH
Present Files
20200531,ORDER,,,False
20200531,CANCEL_ORD,,,False
20200531,INVOICE,,,False
