CA
Present Files
20210504,ORDER,05-04-2021 07:00:19,18242
20210504,CANCEL_ORD,05-04-2021 07:00:13,4
20210504,INVOICE,05-04-2021 07:00:13,79
BR
Present Files
20210504,ORDER,,,False
20210504,CANCEL_ORD,,,False
20210504,INVOICE,,,False
MX
Present Files
20210504,ORDER,05-04-2021 11:00:07,2592
20210504,CANCEL_ORD,05-04-2021 11:00:09,7
20210504,INVOICE,05-04-2021 11:00:10,55
CC
Present Files
20210504,ORDER,,,False
20210504,CANCEL_ORD,,,False
20210504,INVOICE,,,False
