CA
Present Files
20210620,ORDER,06-20-2021 07:00:21,18347
20210620,CANCEL_ORD,06-20-2021 07:00:14,1
20210620,INVOICE,06-20-2021 07:00:14,1
BR
Present Files
20210620,ORDER,,,False
20210620,CANCEL_ORD,,,False
20210620,INVOICE,,,False
MX
Present Files
20210620,ORDER,06-20-2021 11:00:08,3311
20210620,CANCEL_ORD,06-20-2021 11:00:09,1
20210620,INVOICE,06-20-2021 11:00:10,1
CC
Present Files
20210620,ORDER,,,False
20210620,CANCEL_ORD,,,False
20210620,INVOICE,,,False
