CA
Present Files
20200420,ORDER,04-20-2020 03:00:19,17282
20200420,CANCEL_ORD,04-20-2020 03:00:01,1
20200420,INVOICE,04-20-2020 03:00:01,1
BR
Present Files
20200420,ORDER,,,False
20200420,CANCEL_ORD,,,False
20200420,INVOICE,,,False
MX
Present Files
20200420,ORDER,04-20-2020 11:00:02,1297
20200420,CANCEL_ORD,04-20-2020 11:00:03,2
20200420,INVOICE,04-20-2020 11:00:04,22
CH
Present Files
20200420,ORDER,,,False
20200420,CANCEL_ORD,,,False
20200420,INVOICE,,,False
