CA
Present Files
20200307,ORDER,03-07-2020 03:00:16,17614
20200307,CANCEL_ORD,03-07-2020 03:00:00,1
20200307,INVOICE,03-07-2020 03:00:00,138
BR
Present Files
20200307,ORDER,03-06-2020 11:00:05,1
20200307,CANCEL_ORD,03-06-2020 11:00:06,1
20200307,INVOICE,03-06-2020 11:00:07,109
MX
Present Files
20200307,ORDER,03-07-2020 11:00:04,1291
20200307,CANCEL_ORD,03-07-2020 11:00:05,1
20200307,INVOICE,03-07-2020 11:00:05,1
CH
Present Files
20200307,ORDER,,,False
20200307,CANCEL_ORD,03-06-2020 01:00:02,5406
20200307,INVOICE,03-06-2020 01:00:02,18
