CA
Present Files
20210210,ORDER,,,False
20210210,CANCEL_ORD,,,False
20210210,INVOICE,,,False
BR
Present Files
20210210,ORDER,02-09-2021 11:00:03,4
20210210,CANCEL_ORD,02-09-2021 11:00:04,1
20210210,INVOICE,02-09-2021 11:00:05,65
MX
Present Files
20210210,ORDER,02-10-2021 11:00:06,1457
20210210,CANCEL_ORD,02-10-2021 11:00:05,1
20210210,INVOICE,02-10-2021 11:00:07,268
CH
Present Files
20210210,ORDER,,,False
20210210,CANCEL_ORD,,,False
20210210,INVOICE,,,False
