CA
Present Files
20191218,ORDER,12-18-2019 03:00:13,18434
20191218,CANCEL_ORD,12-18-2019 03:00:00,1
20191218,INVOICE,12-18-2019 03:00:00,87
BR
Present Files
20191218,ORDER,12-17-2019 11:00:02,1
20191218,CANCEL_ORD,12-17-2019 11:00:03,7
20191218,INVOICE,12-17-2019 11:00:03,33
MX
Present Files
20191218,ORDER,12-18-2019 11:00:05,821
20191218,CANCEL_ORD,12-18-2019 11:00:04,9
20191218,INVOICE,12-18-2019 11:00:05,45
CH
Present Files
20191218,ORDER,,,False
20191218,CANCEL_ORD,12-17-2019 01:00:02,5330
20191218,INVOICE,12-17-2019 01:00:02,39
