CA
Present Files
20200418,ORDER,04-18-2020 03:00:17,17423
20200418,CANCEL_ORD,04-18-2020 03:00:01,2
20200418,INVOICE,04-18-2020 03:00:01,181
BR
Present Files
20200418,ORDER,,,False
20200418,CANCEL_ORD,,,False
20200418,INVOICE,,,False
MX
Present Files
20200418,ORDER,04-18-2020 11:00:03,1198
20200418,CANCEL_ORD,04-18-2020 11:00:02,1
20200418,INVOICE,04-18-2020 11:00:04,1
CH
Present Files
20200418,ORDER,,,False
20200418,CANCEL_ORD,,,False
20200418,INVOICE,,,False
