CA
Present Files
20191007,ORDER,10-07-2019 03:00:22,18747
20191007,CANCEL_ORD,10-07-2019 03:00:01,1
20191007,INVOICE,10-07-2019 03:00:01,1
BR
Present Files
20191007,ORDER,,,False
20191007,CANCEL_ORD,,,False
20191007,INVOICE,,,False
MX
Present Files
20191007,ORDER,10-07-2019 11:00:03,828
20191007,CANCEL_ORD,10-07-2019 11:00:01,6
20191007,INVOICE,10-07-2019 11:00:04,47
CH
Present Files
20191007,ORDER,,,False
20191007,CANCEL_ORD,,,False
20191007,INVOICE,,,False
