CA
Present Files
20191027,ORDER,10-27-2019 03:00:18,18833
20191027,CANCEL_ORD,10-27-2019 03:00:02,1
20191027,INVOICE,10-27-2019 03:00:02,1
BR
Present Files
20191027,ORDER,10-26-2019 11:15:02,1
20191027,CANCEL_ORD,10-26-2019 11:15:03,1
20191027,INVOICE,10-26-2019 11:15:04,1
MX
Present Files
20191027,ORDER,10-27-2019 11:15:02,802
20191027,CANCEL_ORD,10-27-2019 11:15:03,1
20191027,INVOICE,10-27-2019 11:15:04,1
CH
Present Files
20191027,ORDER,,,False
20191027,CANCEL_ORD,10-26-2019 01:00:01,5254
20191027,INVOICE,10-26-2019 01:00:01,32
