CA
Present Files
20200617,ORDER,06-17-2020 03:00:11,16801
20200617,CANCEL_ORD,06-17-2020 03:00:01,2
20200617,INVOICE,06-17-2020 03:00:01,104
BR
Present Files
20200617,ORDER,06-16-2020 11:15:02,23
20200617,CANCEL_ORD,06-16-2020 11:15:02,1
20200617,INVOICE,06-16-2020 11:15:03,31
MX
Present Files
20200617,ORDER,,,False
20200617,CANCEL_ORD,,,False
20200617,INVOICE,,,False
CH
Present Files
20200617,ORDER,,,False
20200617,CANCEL_ORD,,,False
20200617,INVOICE,,,False
