CA
Present Files
20210515,ORDER,05-15-2021 07:00:25,18323
20210515,CANCEL_ORD,05-15-2021 07:00:21,3
20210515,INVOICE,05-15-2021 07:00:20,244
BR
Present Files
20210515,ORDER,,,False
20210515,CANCEL_ORD,,,False
20210515,INVOICE,,,False
MX
Present Files
20210515,ORDER,05-15-2021 11:00:06,2212
20210515,CANCEL_ORD,05-15-2021 11:00:08,1
20210515,INVOICE,05-15-2021 11:00:09,1
CC
Present Files
20210515,ORDER,,,False
20210515,CANCEL_ORD,,,False
20210515,INVOICE,,,False
