CA
Present Files
20201004,ORDER,10-04-2020 03:00:08,16209
20201004,CANCEL_ORD,10-04-2020 12:11:12,1
20201004,INVOICE,10-04-2020 03:00:00,1
BR
Present Files
20201004,ORDER,10-03-2020 11:15:02,1
20201004,CANCEL_ORD,10-03-2020 11:15:02,1
20201004,INVOICE,10-03-2020 11:15:03,1
MX
Present Files
20201004,ORDER,,,False
20201004,CANCEL_ORD,,,False
20201004,INVOICE,,,False
CH
Present Files
20201004,ORDER,,,False
20201004,CANCEL_ORD,,,False
20201004,INVOICE,,,False
