CA
Present Files
20200311,ORDER,03-11-2020 03:00:15,17576
20200311,CANCEL_ORD,03-11-2020 03:00:01,9
20200311,INVOICE,03-11-2020 03:00:01,119
BR
Present Files
20200311,ORDER,03-10-2020 11:15:02,1
20200311,CANCEL_ORD,03-10-2020 11:15:03,1
20200311,INVOICE,03-10-2020 11:15:04,63
MX
Present Files
20200311,ORDER,03-11-2020 11:15:05,1333
20200311,CANCEL_ORD,03-11-2020 11:15:04,1
20200311,INVOICE,03-11-2020 11:15:06,24
CH
Present Files
20200311,ORDER,,,False
20200311,CANCEL_ORD,03-10-2020 01:00:03,5423
20200311,INVOICE,03-10-2020 01:00:05,156
