CA
Present Files
20200606,ORDER,06-06-2020 03:00:08,16846
20200606,CANCEL_ORD,06-06-2020 03:00:00,1
20200606,INVOICE,06-06-2020 03:00:00,201
BR
Present Files
20200606,ORDER,,,False
20200606,CANCEL_ORD,,,False
20200606,INVOICE,,,False
MX
Present Files
20200606,ORDER,06-06-2020 11:00:02,998
20200606,CANCEL_ORD,06-06-2020 11:00:03,2
20200606,INVOICE,06-06-2020 11:00:04,1
CH
Present Files
20200606,ORDER,,,False
20200606,CANCEL_ORD,,,False
20200606,INVOICE,,,False
