CA
Present Files
20190823,ORDER,08-23-2019 03:00:18,19552
20190823,CANCEL_ORD,08-23-2019 03:00:00,1
20190823,INVOICE,08-23-2019 03:00:01,286
BR
Present Files
20190823,ORDER,08-22-2019 11:15:03,27
20190823,CANCEL_ORD,08-22-2019 11:15:03,8
20190823,INVOICE,08-22-2019 11:15:04,87
MX
Present Files
20190823,ORDER,08-23-2019 11:00:02,748
20190823,CANCEL_ORD,08-23-2019 11:00:03,21
20190823,INVOICE,08-23-2019 11:00:04,83
CH
Present Files
20190823,ORDER,,,False
20190823,CANCEL_ORD,08-22-2019 01:00:03,5015
20190823,INVOICE,08-22-2019 01:15:01,165
