CA
Present Files
20190718,ORDER,07-18-2019 03:00:26,20681
20190718,CANCEL_ORD,07-18-2019 03:00:00,2
20190718,INVOICE,07-18-2019 03:00:02,144
BR
Present Files
20190718,ORDER,07-17-2019 11:15:02,110
20190718,CANCEL_ORD,07-17-2019 11:15:02,69
20190718,INVOICE,07-17-2019 11:15:04,63
MX
Present Files
20190718,ORDER,07-18-2019 11:00:06,591
20190718,CANCEL_ORD,07-18-2019 11:00:03,1
20190718,INVOICE,07-18-2019 11:00:07,137
CH
Present Files
20190718,ORDER,,,False
20190718,CANCEL_ORD,07-17-2019 01:15:02,4970
20190718,INVOICE,07-17-2019 01:15:03,9
