CA
Present Files
20200107,ORDER,01-07-2020 03:00:14,17624
20200107,CANCEL_ORD,01-07-2020 03:00:01,3
20200107,INVOICE,01-07-2020 03:00:01,58
BR
Present Files
20200107,ORDER,01-06-2020 11:00:02,1
20200107,CANCEL_ORD,01-06-2020 11:00:03,1
20200107,INVOICE,01-06-2020 11:00:05,59
MX
Present Files
20200107,ORDER,01-07-2020 11:00:04,776
20200107,CANCEL_ORD,01-07-2020 11:00:05,4
20200107,INVOICE,01-07-2020 11:00:06,64
CH
Present Files
20200107,ORDER,,,False
20200107,CANCEL_ORD,01-06-2020 01:00:02,5365
20200107,INVOICE,01-06-2020 01:00:02,19
